Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1241870,Closed,Internet,12/17/2014,12:00 AM,Retail - Other,Unknown,Lee's Summit,MO,64063,Jackson,523178,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,50,,,,,,,,,,Adult/Child Intervened,Police arrested the suspect,0,0,0,0,-1,Posed as Santa Claus
Attempted Abduction,1216758,Closed,Internet,5/10/2013,12:00 AM,Home - Residence,Unknown,London,KY,40744,Laurel,487894,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,42,,,,,,Van,,White,,Fought/Broke Free,,0,0,0,0,-1,Question
Attempted Abduction,1209329,Closed,Internet,1/14/2013,12:00 AM,Street,Unknown,Loveland,CO,80538,Larimer,479483,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Red,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1202764,Closed,Internet,9/14/2012,12:00 AM,Street,Unknown,Manor,TX,78653,Travis,472243,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Hispanic,,,,,,24-29,,,Van,,Green,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1251169,Closed,Internet,6/19/2015,12:00 AM,Recreational - Other,Unknown,Mapleton,PA,17052,Huntingdon,537872,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,White,,,75,,,,,,,,,,Adult/Child Intervened,,0,0,-1,0,0,
Attempted Abduction,1219303,Closed,Internet,7/3/2013,12:00 AM,Street,Unknown,Menomonie,WI,54751,Dane,490914,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,40-50,,,Sport Utility,,White,,Unknown,,0,0,0,0,-1,Conversation
Attempted Abduction,1215105,Closed,Internet,4/18/2013,12:00 AM,Street,Unknown,Merrick,NY,11566,Nassau,486053,,,,,,White,,,,,,Female,,,,,,15,,,,,,Unknown,,,Unknown,,,,,,Unknown,,,Van,,White,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1214242,Closed,Internet,4/11/2013,12:00 AM,School - Bus Stop,Unknown,Middleburg Heights,OH,44130,Cuyahoga,485060,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,Male,,Unknown,Unknown,,,,,Unknown,40-49,,,,,,Ran Away,,0,-1,0,0,0,
Attempted Abduction,1204029,Closed,Internet,10/9/2012,12:00 AM,Home - Houseboat/Trailer,Unknown,Middlesex,PA,17013,Cumberland,473634,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,,,,17-25,,,"Sedan, 4 door",,Gray,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1219238,Closed,Internet,6/21/2013,12:00 AM,Street,Unknown,Middleton,WI,53562,Dane,490833,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,30,,,,,,,,Black,,Unknown,,0,0,0,-1,-1,Party
Attempted Abduction,1263305,Closed,Internet,2/17/2016,12:00 AM,Street,Unknown,Midland,TX,,Midland,555647,,,,,,Unknown,,,,,,Male,,,,,,1,,,,,,Male,,,Hispanic,,,28,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1256889,Closed,Internet,10/14/2015,12:00 AM,Home - Residence,Unknown,Modesto,CA,95355,Stanislaus,546499,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,79,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1206783,Closed,Internet,11/7/2012,12:00 AM,Street,Unknown,Moreno Valley,CA,92553,Riverside,476641,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,30-39,,,,,,,Ignored/Refused,,0,0,0,0,-1,Drugs
Attempted Abduction,1206787,Closed,Internet,11/7/2012,12:00 AM,Street,Unknown,Moreno Valley,CA,92553,Riverside,476647,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1260689,Closed,Internet,1/2/2016,12:00 AM,Retail - Other,Unknown,Mountain Home,AR,72653,Baxter,551798,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,23,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1244939,Closed,Internet,2/27/2015,12:00 AM,Unknown,Unknown,Muncie,IN,47305,Delaware,527762,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,41,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1208889,Closed,Internet,12/13/2012,12:00 AM,Street,Unknown,Nampa,ID,83651,Canyon,478999,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,20-30,,,,,White,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1208891,Closed,Internet,1/2/2013,12:00 AM,Street,Unknown,Nampa,ID,83651,Canyon,479001,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 2 door",,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1208890,Closed,Internet,1/2/2013,12:00 AM,Street,Unknown,Nampa,ID,83651,Canyon,479000,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 2 door",,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1221233,Closed,Internet,7/28/2013,12:00 AM,Home - Residence,Unknown,New Castle,IN,47362,Henry,493200,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,19,,,,,,,,,,Adult/Child Intervened,,-1,0,0,0,0,
Attempted Abduction,1213523,Closed,Internet,4/4/2013,12:00 AM,Street,Unknown,New Hanover,PA,19525,Montgomery,484273,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Brown,,Ignored/Refused,,0,0,0,0,-1,Unknown
Attempted Abduction,1197535,Closed,Internet,6/21/2012,12:00 AM,Unknown,Unknown,Newport,RI,2840,Newport,466515,,,,,,Unknown,,,,,,Unknown,,,,,,1,,,,,,Female,,,Unknown,,,44,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1222351,Closed,Internet,9/4/2013,12:00 AM,Home - Residence,Unknown,Niles,MI,49120,Berrien,494632,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Female,,,White,,,50,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Protect from danger
Attempted Abduction,1197156,Closed,Internet,6/3/2012,12:00 AM,Home - Residence,Unknown,North Tonawanda,NY,14120,Niagara,466088,,,,,,White,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,,,,60,,,Van,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1209610,Closed,Internet,1/18/2013,12:00 AM,Park,Unknown,Norwich,CT,6360,New London,479782,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,21,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1302419,Closed,Internet,6/27/2016,12:00 AM,Home - Yard,Unknown,Oak Harbor,WA,,Island County,608315,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,White,,,39,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Conversation
Attempted Abduction,1219773,Closed,Internet,7/17/2013,12:00 AM,Trans Facility,Unknown,Oakland,CA,94602,Alameda,491457,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,Unknown,,,30,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,High five
Attempted Abduction,1214321,Closed,Internet,4/11/2013,12:00 AM,School - Bus Stop,Unknown,Okeechobee,FL,34972,Okeechobee,485153,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1230505,Closed,Internet,3/31/2014,12:00 AM,Street,Unknown,Olin,IA,52320,Jones,506415,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,,,,30-34,,,,,White,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1201086,Closed,Internet,8/9/2012,12:00 AM,Street,Unknown,Ontario,CA,91762,San Bernardino,470399,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,31,,,,,,"Sedan, 4 door",,Silver,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1198561,Closed,Internet,7/7/2012,12:00 AM,Beach / Boardwalk,Unknown,Orange Beach,AL,36561,Baldwin,467628,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Female,,,White,,,57,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1206789,Closed,Internet,11/14/2012,12:00 AM,Street,Unknown,Orlando,FL,32804,Orange,476651,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,White,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1271371,Closed,Internet,6/20/2016,12:00 AM,Street,Unknown,Ottawa,KS,,Franklin,567029,,,,,,Unknown,,,,,,Unknown,,,,,,12,,,,,,Male,,,Unknown,,,17,,,,,,Pickup Truck,,White,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1230811,Closed,Internet,4/2/2014,12:00 AM,Street,Unknown,Parkland,WA,98444,Pierce,506882,,,,,,White,,,,,,Female,,,,,,6,,,,,,Male,Male,,Unknown,Black,,,19,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Unknown
Attempted Abduction,1199344,Closed,Internet,7/22/2012,12:00 AM,Home - Residence,Unknown,Pasco,WA,99301,Franklin,468482,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,Male,,White,White,,37,36,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1272235,Closed,Internet,6/28/2016,12:00 AM,Street,Unknown,Petoskey,MI,49770,Emmet,568187,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,50-60,,,Sport Utility,,Red,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1272247,Closed,Internet,7/1/2016,12:00 AM,Street,Unknown,Petoskey,MI,49770,Emmet,568204,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,50-60,,,Van,,White,,Unknown,,-1,0,0,0,-1,Question
Attempted Abduction,1211099,Closed,Internet,2/1/2013,12:00 AM,Street,Unknown,Pflugerville,TX,78660,Travis,481439,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,23,,,,,,Pickup Truck,,Red,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1210975,Closed,Internet,12/18/2012,12:00 AM,Unknown,Unknown,Pflugerville,TX,78660,Travis,481309,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,23,,,,,,Pickup Truck,,Red,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1215608,Closed,Internet,4/26/2013,12:00 AM,Home - Residence,Unknown,Pittsburg,CA,94565,Contra Costa,486640,,,,,,Unknown,,,,,,Unknown,,,,,,2,,,,,,Male,,,White,,,,,,30-39,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1222357,Closed,Internet,8/12/2013,12:00 AM,Recreational - Other,Unknown,Pittsburgh,PA,15237,Allegheny,494639,,,,,,Unknown,,,,,,Male,,,,,,17,,,,,,Male,,,White,,,37,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1207982,Closed,Internet,12/18/2012,12:00 AM,Street,Unknown,Pittston,PA,18640,Luzerne,477983,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,20-29,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1207983,Closed,Internet,12/18/2012,12:00 AM,Street,Unknown,Pittston,PA,18640,Luzerne,477982,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,20-29,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1215594,Closed,Internet,4/30/2013,12:00 AM,Home - Residence,Unknown,Placerville,CA,95667,El Dorado,486623,,,,,,Unknown,,,,,,Unknown,,,,,,1,,,,,,Male,,,Unknown,,,42,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1220920,Closed,Internet,8/8/2013,12:00 AM,Street,Unknown,Pleasant Prairie,WI,53158,Kenosha,492822,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1270831,Closed,Internet,6/16/2016,12:00 AM,Trans - Airport,Unknown,Portland,OR,,Multnomah,566255,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,26,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1217677,Closed,Internet,6/8/2013,12:00 AM,Street,Unknown,Pottersville,NJ,7830,Hunterdon,488994,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,50-59,,,,,,,Other,Suspect drove away,0,0,0,0,-1,Religious pamphlet
Attempted Abduction,1253965,Closed,Internet,8/27/2015,12:00 AM,Home - Residence,Unknown,Providence,RI,,Providence,542402,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,31,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1268016,Closed,Internet,5/8/2016,12:00 AM,Parking Lot/Garage,Unknown,Provo,UT,,Utah,562388,,,,,,Unknown,,,,,,Male,,,,,,5,,,,,,Male,,,White,,,40,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1216291,Closed,Internet,5/1/2013,12:00 AM,Unknown,Unknown,Queens,NY,11439,Queens,487399,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Pacific Islander,,,25,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1216290,Closed,Internet,5/1/2013,12:00 AM,Street,Unknown,Queens,NY,11439,Queens,487398,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Pacific Islander,,,25,,,,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1215366,Closed,Internet,4/17/2013,12:00 AM,Street,Unknown,Radnor,PA,19087,Delaware,486352,,,,,,White,,,,,,Female,,,,,,8,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,,,None,,0,0,0,0,-1,Question
Attempted Abduction,1272149,Closed,Internet,6/29/2016,12:00 AM,Home - Residence,Unknown,Republic,MO,,Greene,568065,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,50,,,Pickup Truck,,Dark,,Other,The subject drove away,0,0,0,0,-1,None
Attempted Abduction,1200836,Closed,Internet,8/1/2012,12:00 AM,Home - Residence,Unknown,Rhinebeck,NY,12572,Dutchess,470128,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,20,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1218143,Closed,Internet,6/7/2013,12:00 AM,Street,Unknown,Richfield,OH,44286,Summit,489555,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,40-50,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1220867,Closed,Internet,8/3/2013,12:00 AM,Street,Unknown,Riverside,IL,60546,Cook,492758,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,50-59,,,Van,,White,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1241810,Closed,Internet,12/2/2014,12:00 AM,Unknown,Unknown,Rochester,NY,,Monroe,523091,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,51,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1221618,Closed,Internet,8/18/2013,12:00 AM,Street,Unknown,Rodney,OH,45631,Gallia,493688,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,Van,,Black,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1205257,Closed,Internet,1/31/2012,12:00 AM,Street,Unknown,Sacramento,CA,95818,Sacramento,474965,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,41,,,,,,,,,,Ran Away,,0,0,-1,0,0,
Attempted Abduction,1204122,Closed,Internet,10/4/2012,12:00 AM,Street,Unknown,Santa Ana,CA,92701,Orange,473741,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,55,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1207586,Closed,Internet,12/6/2012,12:00 AM,Street,Unknown,Santa Ana,CA,92701,Orange,477527,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,47,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1211165,Closed,Internet,2/1/2013,12:00 AM,Street,Unknown,Santa Clarita,CA,91321,Los Angeles,481519,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,35,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1218545,Closed,Internet,6/21/2013,12:00 AM,Beach / Boardwalk,Unknown,Seal Beach,CA,90740,Orange,490019,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,Hispanic,,,27,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Unknown
Attempted Abduction,1211153,Closed,Internet,2/14/2013,12:00 AM,Street,Unknown,Seguin,TX,78155,Guadalupe,481501,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,68,,,,,,Pickup Truck,,,,Unknown,,0,0,0,0,-1,20
Attempted Abduction,1220667,Closed,Internet,8/3/2013,12:00 AM,Home - Residence,Unknown,Shelby,MI,48316,Macomb,492511,,,,,,Unknown,,,,,,Male,,,,,,1,,,,,,Male,,,Unknown,,,47,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1252062,Closed,Internet,7/21/2015,12:00 AM,Park,Unknown,Sisseton,SD,57262,Roberts,539474,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,White,,,,,,60-69,,,Van,,White,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1282148,Closed,Internet,11/17/2016,12:00 AM,Home - Residence,Unknown,Spring City,UT,84662,Sanpete,581543,,,,,,Unknown,,,,,,Female,,,,,,2,,,,,,Male,,,Unknown,,,,,,Unknown,,,Sport Utility,,Red,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1207592,Closed,Internet,11/30/2012,12:00 AM,School - Bus Stop,Unknown,Spring Grove,IL,60081,McHenry,477533,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Black,,Ignored/Refused,,0,0,0,-1,-1,Directions
Attempted Abduction,1222303,Closed,Internet,9/1/2013,12:00 AM,Park,Unknown,Stevens Point,WI,54481,Portage,494576,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1205957,Closed,Internet,10/17/2012,12:00 AM,Street,Unknown,Stratmoor,CO,80906,E Paso,475735,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,White,,,31,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Unknown
Attempted Abduction,1202930,Closed,Internet,8/19/2012,12:00 AM,Unknown,Unknown,Sturgeon Bay,WI,54235,Door,472430,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,45,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1211782,Closed,Internet,2/28/2013,12:00 AM,Street,Unknown,Sylvania,OH,43560,Lucas,482218,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,,,,30-40,,,Van,,White,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1280097,Closed,Internet,10/6/2016,12:00 AM,School - Bus Stop,Unknown,Syracuse,NY,,Onondaga,578909,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,29,,,,,,,,Black,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1274625,Closed,Internet,8/8/2016,12:00 AM,Street,Unknown,Tamarac,FL,33319,Broward,571555,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Black,,,22,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,Questions
Attempted Abduction,1220759,Closed,Internet,7/26/2013,12:00 AM,Street,Unknown,Tupelo,MS,38804,Lee,492628,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,White,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1211158,Closed,Internet,2/16/2013,12:00 AM,Playgrnd,Unknown,Ventura,CA,93003,Ventura,481511,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,Unknown,,,32,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1265905,Closed,Internet,3/27/2016,12:00 AM,Other,Unknown,Vernal,UT,,Uintah,559344,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,Male,Male,Am. Ind.,Am. Ind.,Am. Ind.,36,26,20,,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1232840,Closed,Internet,5/2/2014,12:00 AM,Unknown,Unknown,Verona,VA,24482,Augusta,509899,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,White,,,52,,,,,,Van,,White,,Unknown,,0,-1,0,0,0,
Attempted Abduction,1209320,Closed,Internet,1/8/2013,12:00 AM,Street,Unknown,Visalia,CA,93291,Tulare,479474,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,29,,,,,,,,,,Other,Suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1259267,Closed,Internet,12/8/2015,12:00 AM,Street,Unknown,Waco,TX,76706,McLennan,549804,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,Truck,,"Blue, Light",,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1255366,Closed,Internet,9/29/2015,12:00 AM,Home-Other,Unknown,Wapato,WA,98951,Yakima,544462,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,42,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1223348,Closed,Internet,9/13/2013,12:00 AM,Street,Unknown,Washburn,IL,61570,Woodford,495919,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,Male,,Hispanic,Black,,20,18,,,,,,,,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1217187,Closed,Internet,6/5/2013,12:00 AM,Unknown,Unknown,Washington,DC,20001,District of Columbia,488426,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,35,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1209471,Closed,Internet,9/19/2012,12:00 AM,Trans Facility,Unknown,Washington,DC,20500,District of Columbia,479628,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1218493,Closed,Internet,6/12/2013,12:00 AM,Home - Residence,Unknown,Waukesha,WI,53188,Waukesha,489953,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,59,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1257594,Closed,Internet,11/6/2015,12:00 AM,Home - Residence,Unknown,Wayside,NJ,7712,Monmouth,547495,,,,,,Unknown,,,,,,Unknown,,,,,,10,,,,,,Female,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1208741,Closed,Internet,12/29/2012,12:00 AM,Street,Unknown,Wenatchee,WA,98801,Chelan,478826,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,43,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1221631,Closed,Internet,8/17/2013,12:00 AM,Home - Residence,Unknown,Wentzville,MO,63385,St. Charles,493709,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1249225,Closed,Internet,5/4/2015,12:00 AM,Religious Facility,Unknown,White River Junction,VT,5001,Windsor,534682,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,56,,,,,,,,,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1211972,Closed,Internet,2/21/2013,12:00 AM,Park,Unknown,Whittier,CA,90601,Los Angeles,482439,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,Hispanic,,,,,,30-40,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1198063,Closed,Internet,7/3/2012,12:00 AM,Street,Unknown,Wichita,KS,67042,Sedgwick,467093,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,40-50,,,,,Blue,,Fought/Broke Free,,0,0,0,0,-1,Look at a paper
Attempted Abduction,1266954,Closed,Internet,4/21/2016,12:00 AM,Street,Unknown,Wichita,KS,,Thomas,560786,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,Red,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1208636,Closed,Internet,12/5/2012,12:00 AM,Street,Unknown,Winfield,IA,52659,Henry,478713,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,55,,,,,,,Other,Suspect drove away,0,0,0,0,-1,None
Attempted Abduction,1203677,Closed,Internet,9/29/2012,12:00 AM,Home - Residence,Unknown,Winona,MO,65102,Shannon,473261,,,,,,Unknown,,,,,,Female,,,,,,4,,,,,,Male,,,White,,,,,,40,,,Van,,White,,Adult/Child Intervened,,0,0,0,0,-1,Stuffed animal
